precision,recall
0.39906103286384975,1.0
0.4009433962264151,1.0
0.3981042654028436,0.9882352941176471
0.4,0.9882352941176471
0.4019138755980861,0.9882352941176471
0.40384615384615385,0.9882352941176471
0.40096618357487923,0.9764705882352941
0.39805825242718446,0.9647058823529412
0.3951219512195122,0.9529411764705882
0.39215686274509803,0.9411764705882353
0.39408866995073893,0.9411764705882353
0.39603960396039606,0.9411764705882353
0.39800995024875624,0.9411764705882353
0.4,0.9411764705882353
0.3969849246231156,0.9294117647058824
0.398989898989899,0.9294117647058824
0.4010152284263959,0.9294117647058824
0.4030612244897959,0.9294117647058824
0.40512820512820513,0.9294117647058824
0.4072164948453608,0.9294117647058824
0.40932642487046633,0.9294117647058824
0.4114583333333333,0.9294117647058824
0.41361256544502617,0.9294117647058824
0.4105263157894737,0.9176470588235294
0.4126984126984127,0.9176470588235294
0.4148936170212766,0.9176470588235294
0.41711229946524064,0.9176470588235294
0.41935483870967744,0.9176470588235294
0.41621621621621624,0.9058823529411765
0.41847826086956524,0.9058823529411765
0.41530054644808745,0.8941176470588236
0.4175824175824176,0.8941176470588236
0.4198895027624309,0.8941176470588236
0.4222222222222222,0.8941176470588236
0.4245810055865922,0.8941176470588236
0.42696629213483145,0.8941176470588236
0.4293785310734463,0.8941176470588236
0.4318181818181818,0.8941176470588236
0.4342857142857143,0.8941176470588236
0.4367816091954023,0.8941176470588236
0.43352601156069365,0.8823529411764706
0.43023255813953487,0.8705882352941177
0.4269005847953216,0.8588235294117647
0.4294117647058823,0.8588235294117647
0.4319526627218935,0.8588235294117647
0.43452380952380953,0.8588235294117647
0.437125748502994,0.8588235294117647
0.4397590361445783,0.8588235294117647
0.43636363636363634,0.8470588235294118
0.4329268292682927,0.8352941176470589
0.43558282208588955,0.8352941176470589
0.43209876543209874,0.8235294117647058
0.43478260869565216,0.8235294117647058
0.4375,0.8235294117647058
0.44025157232704404,0.8235294117647058
0.4430379746835443,0.8235294117647058
0.4394904458598726,0.8117647058823529
0.4358974358974359,0.8
0.43870967741935485,0.8
0.43506493506493504,0.788235294117647
0.43137254901960786,0.7764705882352941
0.4276315789473684,0.7647058823529411
0.4304635761589404,0.7647058823529411
0.43333333333333335,0.7647058823529411
0.42953020134228187,0.7529411764705882
0.43243243243243246,0.7529411764705882
0.43537414965986393,0.7529411764705882
0.4383561643835616,0.7529411764705882
0.43448275862068964,0.7411764705882353
0.4305555555555556,0.7294117647058823
0.42657342657342656,0.7176470588235294
0.4295774647887324,0.7176470588235294
0.425531914893617,0.7058823529411765
0.42857142857142855,0.7058823529411765
0.4316546762589928,0.7058823529411765
0.427536231884058,0.6941176470588235
0.4233576642335766,0.6823529411764706
0.4264705882352941,0.6823529411764706
0.42962962962962964,0.6823529411764706
0.43283582089552236,0.6823529411764706
0.42857142857142855,0.6705882352941176
0.4318181818181818,0.6705882352941176
0.4351145038167939,0.6705882352941176
0.43846153846153846,0.6705882352941176
0.43410852713178294,0.6588235294117647
0.4296875,0.6470588235294118
0.4330708661417323,0.6470588235294118
0.4365079365079365,0.6470588235294118
0.44,0.6470588235294118
0.4435483870967742,0.6470588235294118
0.44715447154471544,0.6470588235294118
0.4426229508196721,0.6352941176470588
0.4462809917355372,0.6352941176470588
0.45,0.6352941176470588
0.453781512605042,0.6352941176470588
0.4576271186440678,0.6352941176470588
0.452991452991453,0.6235294117647059
0.4482758620689655,0.611764705882353
0.45217391304347826,0.611764705882353
0.4473684210526316,0.6
0.4424778761061947,0.5882352941176471
0.44642857142857145,0.5882352941176471
0.45045045045045046,0.5882352941176471
0.45454545454545453,0.5882352941176471
0.45871559633027525,0.5882352941176471
0.46296296296296297,0.5882352941176471
0.4672897196261682,0.5882352941176471
0.46226415094339623,0.5764705882352941
0.4666666666666667,0.5764705882352941
0.47115384615384615,0.5764705882352941
0.47572815533980584,0.5764705882352941
0.4803921568627451,0.5764705882352941
0.48514851485148514,0.5764705882352941
0.48,0.5647058823529412
0.48484848484848486,0.5647058823529412
0.47959183673469385,0.5529411764705883
0.4845360824742268,0.5529411764705883
0.4791666666666667,0.5411764705882353
0.4842105263157895,0.5411764705882353
0.48936170212765956,0.5411764705882353
0.4946236559139785,0.5411764705882353
0.4891304347826087,0.5294117647058824
0.4945054945054945,0.5294117647058824
0.4888888888888889,0.5176470588235295
0.4943820224719101,0.5176470588235295
0.48863636363636365,0.5058823529411764
0.4827586206896552,0.49411764705882355
0.4883720930232558,0.49411764705882355
0.4823529411764706,0.4823529411764706
0.4880952380952381,0.4823529411764706
0.4939759036144578,0.4823529411764706
0.5,0.4823529411764706
0.49382716049382713,0.47058823529411764
0.5,0.47058823529411764
0.5063291139240507,0.47058823529411764
0.5128205128205128,0.47058823529411764
0.5194805194805194,0.47058823529411764
0.5263157894736842,0.47058823529411764
0.5333333333333333,0.47058823529411764
0.527027027027027,0.4588235294117647
0.5205479452054794,0.4470588235294118
0.5138888888888888,0.43529411764705883
0.5211267605633803,0.43529411764705883
0.5142857142857142,0.4235294117647059
0.5072463768115942,0.4117647058823529
0.5147058823529411,0.4117647058823529
0.5223880597014925,0.4117647058823529
0.5151515151515151,0.4
0.5230769230769231,0.4
0.515625,0.38823529411764707
0.5238095238095238,0.38823529411764707
0.532258064516129,0.38823529411764707
0.5409836065573771,0.38823529411764707
0.5333333333333333,0.3764705882352941
0.5423728813559322,0.3764705882352941
0.5344827586206896,0.36470588235294116
0.543859649122807,0.36470588235294116
0.5535714285714286,0.36470588235294116
0.5636363636363636,0.36470588235294116
0.5740740740740741,0.36470588235294116
0.5849056603773585,0.36470588235294116
0.5961538461538461,0.36470588235294116
0.6078431372549019,0.36470588235294116
0.62,0.36470588235294116
